Frequency (Hz)	Level (dB)
852.580261	-88.115334
853.253174	-88.230309
853.926086	-88.500427
854.598999	-88.752136
855.271912	-88.403946
855.944824	-89.372108
856.617737	-88.642258
857.290649	-88.813538
857.963562	-88.862160
858.636475	-88.581329
859.309387	-87.942757
859.982300	-88.123718
860.655212	-87.720085
861.328125	-88.343033
862.001038	-88.715569
862.673950	-89.347481
863.346863	-88.881966
864.019775	-89.121841
864.692688	-88.151741
865.365601	-86.849747
866.038513	-86.655304
866.711426	-88.508453
867.384338	-88.737335
868.057251	-89.040588
868.730164	-88.405823
869.403076	-88.108231
870.075989	-88.612808
870.748901	-88.047073
871.421814	-87.895393
872.094727	-87.806839
872.767639	-87.950691
873.440552	-88.485611
874.113464	-89.089310
874.786377	-88.215805
875.459290	-88.800766
876.132202	-88.494087
876.805115	-87.682556
877.478027	-87.648682
878.150940	-87.288673
878.823853	-86.574348
879.496765	-87.688187
880.169678	-89.448471
880.842590	-89.454079
881.515503	-89.846191
882.188416	-89.277359
882.861328	-87.476837
883.534241	-87.227341
884.207153	-87.729973
884.880066	-86.564674
885.552979	-85.629616
886.225891	-86.571449
886.898804	-89.102303
887.571716	-89.575287
888.244629	-87.571587
888.917542	-86.124100
889.590454	-86.472321
890.263367	-87.913399
890.936279	-88.771027
891.609192	-89.369873
892.282104	-88.963936
892.955017	-88.943230
893.627930	-87.694992
894.300842	-87.807411
894.973755	-87.814964
895.646667	-86.582420
896.319580	-87.700043
896.992493	-87.954460
897.665405	-88.205612
898.338318	-88.399246
899.011230	-88.131073
899.684143	-88.118248
900.357056	-87.857758
901.029968	-87.209633
901.702881	-88.174850
902.375793	-89.084007
903.048706	-87.657394
903.721619	-87.564888
904.394531	-87.778206
905.067444	-88.172104
905.740356	-88.326141
906.413269	-86.620453
907.086182	-84.947418
907.759094	-85.887512
908.432007	-86.704788
909.104919	-88.350555
909.777832	-89.551315
910.450745	-89.255302
911.123657	-88.299736
911.796570	-88.219994
912.469482	-88.502815
913.142395	-88.268097
913.815308	-88.647972
914.488220	-88.180099
915.161133	-88.364517
915.834045	-88.450127
916.506958	-88.741280
917.179871	-88.764473
917.852783	-88.638901
918.525696	-89.062920
919.198608	-89.385620
919.871521	-89.380814
920.544434	-89.461334
921.217346	-89.208809
921.890259	-90.011330
922.563171	-90.273933
923.236084	-90.099693
923.908997	-90.383026
924.581909	-89.615738
925.254822	-89.278908
925.927734	-89.649078
926.600647	-87.655029
927.273560	-87.358063
927.946472	-89.462761
928.619385	-89.844154
929.292297	-89.021645
929.965210	-89.320618
930.638123	-89.346237
931.311035	-89.567909
931.983948	-89.183640
932.656860	-88.562881
933.329773	-88.886459
934.002686	-87.846535
934.675598	-88.766701
935.348511	-89.299141
936.021423	-89.038170
936.694336	-88.152893
937.367249	-88.216621
938.040161	-88.520729
938.713074	-88.152008
939.385986	-88.393227
940.058899	-89.149956
940.731812	-89.831696
941.404724	-88.748680
942.077637	-89.234642
942.750549	-89.795830
943.423462	-89.694977
944.096375	-89.647911
944.769287	-90.083588
945.442200	-90.072067
946.115112	-89.374207
946.788025	-89.075127
947.460938	-89.686134
948.133850	-89.423561
948.806763	-89.746475
949.479675	-89.373924
950.152588	-89.668091
950.825500	-90.118858
951.498413	-89.399384
952.171326	-89.627983
952.844238	-89.518578
953.517151	-90.476067
954.190063	-89.634895
954.862976	-88.501511
955.535889	-88.575455
956.208801	-88.510941
956.881714	-88.243309
957.554626	-89.168350
958.227539	-89.757500
958.900452	-89.011253
959.573364	-88.875664
960.246277	-88.883568
960.919189	-89.479141
961.592102	-90.118774
962.265015	-88.784767
962.937927	-88.761787
963.610840	-90.050888
964.283752	-89.740944
964.956665	-90.064751
965.629578	-89.526596
966.302490	-88.876869
966.975403	-89.059761
967.648315	-88.515503
968.321228	-89.278954
968.994141	-89.795456
969.667053	-89.342758
970.339966	-88.789703
971.012878	-88.055702
971.685791	-88.037643
972.358704	-88.757301
973.031616	-88.897629
973.704529	-88.890923
974.377441	-88.903145
975.050354	-89.032661
975.723267	-88.316559
976.396179	-88.237549
977.069092	-89.059753
977.742004	-89.425629
978.414917	-89.288094
979.087830	-88.656708
979.760742	-88.710037
980.433655	-89.391296
981.106567	-89.476822
981.779480	-88.582664
982.452393	-87.751183
983.125305	-86.794594
983.798218	-86.888405
984.471130	-89.213524
985.144043	-89.793762
985.816956	-89.087601
986.489868	-88.742371
987.162781	-88.420326
987.835693	-88.927971
988.508606	-89.435448
989.181519	-90.275688
989.854431	-89.810471
990.527344	-89.122917
991.200256	-89.466568
991.873169	-89.317291
992.546082	-88.703575
993.218994	-88.999008
993.891907	-88.167953
994.564819	-88.668297
995.237732	-90.203667
995.910645	-90.445663
996.583557	-90.680153
997.256470	-90.685570
997.929382	-90.428520
998.602295	-90.587997
999.275208	-89.440269
999.948120	-86.596504
1000.621033	-89.037994
1001.293945	-90.518799
1001.966858	-90.513336
1002.639771	-90.347588
1003.312683	-89.940605
1003.985596	-88.869881
1004.658508	-89.105682
1005.331421	-88.876740
1006.004333	-87.927834
1006.677246	-89.123665
1007.350159	-89.736847
1008.023071	-88.983429
1008.695984	-89.071121
1009.368896	-89.261749
1010.041809	-89.730637
1010.714722	-88.625740
1011.387634	-87.482796
1012.060547	-89.038460
1012.733459	-89.131592
1013.406372	-88.336708
1014.079285	-88.724419
1014.752197	-90.192963
1015.425110	-90.719315
1016.098022	-90.568405
1016.770935	-90.064972
1017.443848	-90.388855
1018.116760	-90.572571
1018.789673	-89.961609
1019.462585	-88.702583
1020.135498	-89.288910
1020.808411	-90.684341
1021.481323	-89.865746
1022.154236	-88.288803
1022.827148	-88.840126
1023.500061	-89.110985
1024.172974	-89.650589
1024.845886	-90.268654
1025.518799	-90.515388
1026.191711	-89.035446
1026.864624	-87.995544
1027.537537	-88.397675
1028.210449	-89.302513
1028.883362	-88.678337
1029.556274	-89.300575
1030.229187	-89.123833
1030.902100	-89.790398
1031.575012	-89.006424
1032.247925	-89.230659
1032.920837	-89.659676
1033.593750	-89.233871
1034.266663	-89.300560
1034.939575	-89.359001
1035.612488	-89.214432
1036.285400	-88.801788
1036.958313	-89.080811
1037.631226	-88.685585
1038.304138	-89.136940
1038.977051	-88.977646
1039.649963	-88.474899
1040.322876	-88.711853
1040.995789	-89.087921
1041.668701	-88.657951
1042.341614	-88.652512
1043.014526	-88.793716
1043.687439	-88.287949
1044.360352	-88.170158
1045.033264	-88.919769
1045.706177	-88.809067
1046.379089	-89.426720
1047.052002	-89.215790
1047.724915	-88.619614
1048.397827	-88.356354
1049.070740	-89.229622
1049.743652	-89.652977
1050.416565	-88.499367
1051.089478	-88.746765
1051.762390	-87.880424
1052.435303	-87.448692
1053.108215	-87.392097
1053.781128	-87.423950
1054.454041	-88.652206
1055.126953	-88.070152
1055.799866	-87.963852
1056.472778	-88.639580
1057.145691	-88.223770
1057.818604	-88.479416
1058.491516	-88.726395
1059.164429	-88.019257
1059.837341	-88.687737
1060.510254	-89.876221
1061.183167	-89.854317
1061.856079	-88.643181
1062.528992	-89.101288
1063.201904	-88.808014
1063.874817	-88.710350
1064.547729	-88.667488
1065.220642	-88.123192
1065.893555	-88.370857
1066.566467	-88.758575
1067.239380	-88.397415
1067.912292	-88.763992
1068.585205	-89.379936
1069.258118	-89.381485
1069.931030	-88.691177
1070.603943	-88.260902
1071.276855	-88.861099
1071.949768	-90.192741
1072.622681	-89.559341
1073.295593	-89.774078
1073.968506	-89.307175
1074.641418	-88.673553
1075.314331	-88.599426
1075.987244	-87.914391
1076.660156	-87.263069
1077.333069	-88.276665
1078.005981	-88.020554
1078.678894	-87.447968
1079.351807	-89.009521
1080.024719	-88.846474
1080.697632	-89.190826
1081.370544	-90.128250
1082.043457	-89.538750
1082.716370	-88.655693
1083.389282	-88.847244
1084.062195	-87.910782
1084.735107	-88.688705
1085.408020	-88.397636
1086.080933	-87.328140
1086.753845	-88.576530
1087.426758	-88.896858
1088.099670	-88.512917
1088.772583	-88.807808
1089.445496	-88.845909
1090.118408	-88.316589
1090.791321	-87.431442
1091.464233	-87.570335
1092.137146	-89.141792
1092.810059	-88.023346
1093.482971	-88.767654
1094.155884	-88.732140
1094.828796	-87.921982
1095.501709	-87.760094
1096.174622	-88.191856
1096.847534	-89.079765
1097.520447	-88.084305
1098.193359	-88.191246
1098.866272	-88.909721
1099.539185	-88.775139
1100.212097	-88.606438
1100.885010	-88.881889
1101.557922	-89.316841
1102.230835	-89.042290
1102.903748	-89.248077
1103.576660	-88.876129
1104.249573	-88.586479
1104.922485	-88.905663
1105.595398	-89.340828
1106.268311	-89.337059
1106.941223	-88.756813
1107.614136	-89.022079
1108.287048	-87.260841
1108.959961	-87.857521
1109.632874	-88.572716
1110.305786	-87.607895
1110.978699	-87.238594
1111.651611	-87.941750
1112.324524	-88.215790
1112.997437	-88.565079
1113.670349	-88.829803
1114.343262	-88.787033
1115.016174	-87.820824
1115.689087	-87.634064
1116.362000	-88.636642
1117.034912	-89.034248
1117.707825	-88.154366
1118.380737	-88.140427
1119.053650	-87.389389
1119.726563	-88.365280
1120.399475	-88.325577
1121.072388	-86.957367
1121.745300	-87.631165
1122.418213	-88.684929
1123.091125	-88.827957
1123.764038	-88.541611
1124.436951	-88.631691
1125.109863	-87.751060
1125.782776	-87.490982
1126.455688	-86.903236
1127.128601	-87.558189
1127.801514	-87.301476
1128.474426	-87.754303
1129.147339	-87.731262
1129.820251	-87.219566
1130.493164	-86.924095
1131.166077	-87.645561
1131.838989	-87.720451
1132.511902	-88.044777
1133.184814	-87.930847
1133.857727	-88.077362
1134.530640	-88.105621
1135.203552	-88.181671
1135.876465	-88.380676
1136.549377	-87.600349
1137.222290	-88.665688
1137.895203	-88.455681
1138.568115	-87.931000
1139.241028	-88.108276
1139.913940	-87.704201
1140.586853	-87.351830
1141.259766	-87.125763
1141.932678	-86.966576
1142.605591	-86.892570
1143.278503	-87.454720
1143.951416	-86.776237
1144.624329	-85.961029
1145.297241	-86.383049
1145.970154	-86.166313
1146.643066	-86.179489
1147.315979	-87.067352
1147.988892	-86.372177
1148.661804	-86.925385
1149.334717	-86.484840
1150.007629	-86.467133
1150.680542	-85.985825
1151.353455	-86.071190
1152.026367	-86.510643
1152.699280	-86.502754
1153.372192	-86.818542
1154.045105	-87.149513
1154.718018	-87.258987
1155.390930	-86.408569
1156.063843	-86.112862
1156.736755	-85.695374
1157.409668	-85.744583
1158.082581	-85.758270
1158.755493	-86.346130
1159.428406	-86.750198
1160.101318	-86.632362
1160.774231	-86.692467
1161.447144	-86.634773
1162.120056	-85.831696
1162.792969	-85.541313
1163.465881	-85.227196
1164.138794	-85.623878
1164.811707	-86.000656
1165.484619	-86.981117
1166.157532	-86.704422
1166.830444	-85.308723
1167.503357	-85.138519
1168.176270	-85.741989
1168.849182	-86.663666
1169.522095	-86.708443
1170.195007	-86.061897
1170.867920	-85.633133
1171.540833	-85.946274
1172.213745	-86.710609
1172.886658	-87.051491
1173.559570	-86.648285
1174.232483	-85.962234
1174.905396	-86.376251
1175.578308	-87.040306
1176.251221	-86.813362
1176.924133	-86.087196
1177.597046	-86.980988
1178.269958	-87.085365
1178.942871	-87.011490
1179.615784	-86.738731
1180.288696	-86.825287
1180.961609	-85.697014
1181.634521	-84.521172
1182.307434	-84.658401
1182.980347	-86.217033
1183.653259	-86.888329
1184.326172	-87.208565
1184.999084	-86.943687
1185.671997	-85.593300
1186.344910	-85.907463
1187.017822	-85.945740
1187.690735	-86.039047
1188.363647	-86.217827
1189.036560	-87.054070
1189.709473	-87.384483
1190.382385	-87.329506
1191.055298	-86.372971
1191.728210	-86.822906
1192.401123	-85.330383
1193.074036	-84.310722
1193.746948	-84.387726
1194.419861	-85.969536
1195.092773	-86.722672
1195.765686	-86.568367
1196.438599	-85.785042
1197.111511	-86.053856
1197.784424	-86.112900
1198.457336	-86.100990
1199.130249	-86.149010
1199.803162	-86.371933
1200.476074	-86.626656
1201.148987	-86.393394
1201.821899	-86.510002
1202.494812	-86.655479
1203.167725	-87.283318
1203.840637	-86.743637
1204.513550	-85.627220
1205.186462	-85.381180
1205.859375	-85.937172
1206.532288	-86.351082
1207.205200	-86.245033
1207.878113	-85.281128
1208.551025	-84.881897
1209.223938	-86.115067
1209.896851	-86.214989
1210.569763	-84.775299
1211.242676	-83.854698
1211.915588	-84.875778
1212.588501	-85.560783
1213.261414	-84.720703
1213.934326	-83.347076
1214.607239	-83.842560
1215.280151	-84.070793
1215.953064	-84.135475
1216.625977	-84.321045
1217.298889	-84.158775
1217.971802	-84.864830
1218.644714	-83.659973
1219.317627	-83.748528
1219.990540	-83.727516
1220.663452	-83.898933
1221.336365	-85.073051
1222.009277	-84.276802
1222.682190	-83.939423
1223.355103	-84.347961
1224.028015	-85.505722
1224.700928	-83.942558
1225.373840	-83.346687
1226.046753	-82.984650
1226.719666	-84.493477
1227.392578	-83.734024
1228.065491	-83.898804
1228.738403	-84.576950
1229.411316	-84.697113
1230.084229	-84.364487
1230.757141	-83.017197
1231.430054	-83.579605
1232.102966	-84.615868
1232.775879	-85.113548
1233.448792	-84.686836
1234.121704	-84.584946
1234.794617	-85.105797
1235.467529	-85.694336
1236.140442	-85.527908
1236.813354	-84.629234
1237.486267	-84.630150
1238.159180	-85.435371
1238.832092	-84.551117
1239.505005	-84.519775
1240.177917	-85.514091
1240.850830	-85.123245
1241.523743	-84.118629
1242.196655	-83.880966
1242.869568	-85.616699
1243.542480	-84.410774
1244.215393	-84.267059
1244.888306	-84.926521
1245.561218	-85.834030
1246.234131	-86.032173
1246.907043	-85.632553
1247.579956	-86.269302
1248.252869	-85.616554
1248.925781	-85.486359
1249.598694	-84.644943
1250.271606	-84.515228
1250.944519	-85.091568
1251.617432	-86.161751
1252.290344	-85.963364
1252.963257	-85.588074
1253.636169	-85.111130
1254.309082	-85.984077
1254.981995	-85.536934
1255.654907	-85.266479
1256.327820	-85.179153
1257.000732	-84.940895
1257.673645	-85.680397
1258.346558	-85.975601
1259.019470	-85.728424
1259.692383	-85.597305
1260.365295	-84.997955
1261.038208	-84.751945
1261.711121	-84.435501
1262.384033	-85.046280
1263.056946	-85.760300
1263.729858	-84.772240
1264.402771	-84.906258
1265.075684	-85.238708
1265.748596	-86.068047
1266.421509	-84.894424
1267.094421	-84.665154
1267.767334	-85.002098
1268.440247	-84.412277
1269.113159	-85.139374
1269.786072	-85.027336
1270.458984	-84.256035
1271.131897	-84.933945
1271.804810	-84.680389
1272.477722	-84.585533
1273.150635	-85.287727
1273.823547	-86.242279
1274.496460	-85.240311
1275.169373	-84.142174
1275.842285	-85.410156
1276.515198	-86.668495
1277.188110	-86.599808
1277.861023	-86.303093
1278.533936	-86.859871
1279.206848	-86.108780
1279.879761	-84.587708
1280.552673	-85.015518
1281.225586	-85.583122
1281.898499	-85.802055
1282.571411	-84.905075
1283.244324	-84.767899
1283.917236	-84.827576
1284.590149	-86.062103
1285.263062	-85.186905
1285.935974	-84.061638
1286.608887	-84.960114
1287.281799	-84.842949
1287.954712	-85.271202
1288.627625	-87.139168
1289.300537	-86.611664
1289.973450	-86.164169
1290.646362	-86.434875
1291.319275	-87.115105
1291.992188	-87.043091
1292.665100	-85.450722
1293.338013	-85.538757
1294.010925	-86.550598
1294.683838	-86.714569
1295.356750	-86.932487
1296.029663	-87.529770
1296.702576	-87.377190
1297.375488	-85.937424
1298.048401	-85.210342
1298.721313	-85.382813
1299.394226	-85.734032
1300.067139	-86.207329
1300.740051	-85.757271
1301.412964	-84.891937
1302.085876	-85.895233
1302.758789	-87.380089
1303.431702	-87.404137
1304.104614	-86.909966
1304.777527	-87.339592
1305.450439	-86.471107
1306.123352	-87.028519
1306.796265	-87.510681
1307.469177	-86.297707
